"tag","File","Type","Mol","%","dev","Name","Grower","User","ID"
"chocolope","chocolope-6","Terpenoid","Guaiol",0.0,0.0,"Veganic Chocolope","Anonymous","Carla","Carla48C"
"chocolope","chocolope-6","Terpenoid","CaryophylleneOxide",0.0,0.0,"Veganic Chocolope","Anonymous","Carla","Carla48C"
"chocolope","chocolope-6","Terpenoid","Alpha-Bisabolol",0.0,0.0,"Veganic Chocolope","Anonymous","Carla","Carla48C"
"chocolope","chocolope-8","Cannabinoid","Delta9-THC",17.3,1.73,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Cannabinoid","CBD",0.68,0.07,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Cannabinoid","CBN",0.28,0.03,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Cannabinoid","CBG",0.45,0.05,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Cannabinoid","CBC",0.14,0.01,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Cannabinoid","THCV",0.02,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Beta-Myrcene",0.35,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Caryophyllene",0.15,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","D-Limonene",0.07,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Alpha-Pinene",0.06,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Humulene",0.06,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Linalool",0.05,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Alpha-Bisabolol",0.05,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Beta-Pinene",0.04,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Guaiol",0.04,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","CaryophylleneOxide",0.02,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Camphene",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","3-Carene",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Alpha-Terpinene",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Ocimene",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","PCymene",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Beta-Ocimene",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Eucalyptol",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Gamma-Terpinene",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Terpinolene",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Isopulegol",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","Geraniol",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","TransNerolidol1",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"chocolope","chocolope-8","Terpenoid","TransNerolidol2",0.0,0.0,"Chocolope","Anonymous","Carla","Carla49C"
"citrus-sap","citrus-sap","Cannabinoid","Delta9-THC",18.8,1.88,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Cannabinoid","CBD",0.14,0.01,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Cannabinoid","CBN",0.12,0.01,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Cannabinoid","CBG",0.5,0.05,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Cannabinoid","CBC",0.19,0.02,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Cannabinoid","THCV",0.66,0.07,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Beta-Myrcene",0.97,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Caryophyllene",0.26,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Alpha-Pinene",0.25,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","D-Limonene",0.22,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Beta-Pinene",0.13,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Humulene",0.09,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Alpha-Bisabolol",0.05,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Linalool",0.04,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Camphene",0.01,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","3-Carene",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Alpha-Terpinene",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Ocimene",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","PCymene",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Beta-Ocimene",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Eucalyptol",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Gamma-Terpinene",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Terpinolene",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Isopulegol",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Geraniol",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","TransNerolidol1",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","TransNerolidol2",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","Guaiol",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"citrus-sap","citrus-sap","Terpenoid","CaryophylleneOxide",0.0,0.0,"Citrus Sap","Bill F","Carla","Carla50C"
"cookies-kush","cookies-kush","Cannabinoid","Delta9-THC",13.4,1.34,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Cannabinoid","CBD",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Cannabinoid","CBN",0.02,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Cannabinoid","CBG",1.0,0.1,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Cannabinoid","CBC",0.03,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Cannabinoid","THCV",0.03,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Beta-Myrcene",0.45,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Caryophyllene",0.14,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Beta-Ocimene",0.07,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Alpha-Pinene",0.05,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Humulene",0.05,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Guaiol",0.04,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Alpha-Bisabolol",0.04,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Beta-Pinene",0.02,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","D-Limonene",0.01,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Camphene",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","3-Carene",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Alpha-Terpinene",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Ocimene",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","PCymene",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Eucalyptol",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Gamma-Terpinene",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Terpinolene",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Linalool",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Isopulegol",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","Geraniol",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","TransNerolidol1",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","TransNerolidol2",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush","Terpenoid","CaryophylleneOxide",0.0,0.0,"Cookie Kush - Batch Test - 1","Anonymous","Carla","Carla51C"
"cookies-kush","cookies-kush-2","Cannabinoid","Delta9-THC",15.7,1.57,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Cannabinoid","CBD",0.01,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Cannabinoid","CBN",0.03,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Cannabinoid","CBG",0.96,0.1,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Cannabinoid","CBC",0.05,0.01,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Cannabinoid","THCV",0.04,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Beta-Myrcene",0.45,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Caryophyllene",0.14,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Beta-Ocimene",0.06,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Alpha-Pinene",0.05,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Humulene",0.05,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Guaiol",0.04,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Alpha-Bisabolol",0.04,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Beta-Pinene",0.02,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","D-Limonene",0.01,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Camphene",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","3-Carene",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Alpha-Terpinene",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Ocimene",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","PCymene",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Eucalyptol",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Gamma-Terpinene",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Terpinolene",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Linalool",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Isopulegol",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","Geraniol",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","TransNerolidol1",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","TransNerolidol2",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-2","Terpenoid","CaryophylleneOxide",0.0,0.0,"Cookie Kush - Batch Test - 2","Anonymous","Carla","Carla52C"
"cookies-kush","cookies-kush-3","Cannabinoid","Delta9-THC",14.6,1.46,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Cannabinoid","CBD",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Cannabinoid","CBN",0.02,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Cannabinoid","CBG",0.87,0.09,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Cannabinoid","CBC",0.04,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Cannabinoid","THCV",0.03,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Beta-Myrcene",0.53,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Caryophyllene",0.13,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Beta-Ocimene",0.09,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Alpha-Pinene",0.05,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Humulene",0.05,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Alpha-Bisabolol",0.04,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Guaiol",0.03,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Beta-Pinene",0.02,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","D-Limonene",0.01,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Linalool",0.01,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Camphene",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","3-Carene",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Alpha-Terpinene",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Ocimene",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","PCymene",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Eucalyptol",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Gamma-Terpinene",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Terpinolene",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Isopulegol",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","Geraniol",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","TransNerolidol1",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","TransNerolidol2",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-3","Terpenoid","CaryophylleneOxide",0.0,0.0,"Cookie Kush - Batch Test - 3","Anonymous","Carla","Carla53C"
"cookies-kush","cookies-kush-4","Cannabinoid","Delta9-THC",15.8,1.58,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Cannabinoid","CBD",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Cannabinoid","CBN",0.03,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Cannabinoid","CBG",1.53,0.15,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Cannabinoid","CBC",0.04,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Cannabinoid","THCV",0.03,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Beta-Myrcene",0.48,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Caryophyllene",0.17,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Beta-Ocimene",0.09,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Humulene",0.07,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Alpha-Pinene",0.06,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Guaiol",0.04,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Alpha-Bisabolol",0.03,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Beta-Pinene",0.02,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","D-Limonene",0.01,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Camphene",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","3-Carene",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Alpha-Terpinene",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Ocimene",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","PCymene",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Eucalyptol",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Gamma-Terpinene",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Terpinolene",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Linalool",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Isopulegol",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","Geraniol",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","TransNerolidol1",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","TransNerolidol2",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-4","Terpenoid","CaryophylleneOxide",0.0,0.0,"Cookie Kush - Batch Test - 4","Anonymous","Carla","Carla54C"
"cookies-kush","cookies-kush-5","Cannabinoid","Delta9-THC",15.5,1.55,"Cookie Kush - Batch Test - 5","Anonymous","Carla","Carla55C"
"cookies-kush","cookies-kush-5","Cannabinoid","CBD",0.0,0.0,"Cookie Kush - Batch Test - 5","Anonymous","Carla","Carla55C"
"cookies-kush","cookies-kush-5","Cannabinoid","CBN",0.03,0.0,"Cookie Kush - Batch Test - 5","Anonymous","Carla","Carla55C"
