CBDmax_mean;CBDmax_std;THCmax_mean;THCmax_std;LeaflyStrain;Effects__Aroused;Effects__Creative;Effects__Energetic;Effects__Euphoric;Effects__Focused;Effects__Giggly;Effects__Happy;Effects__Hungry;Effects__Relaxed;Effects__Sleepy;Effects__Talkative;Effects__Tingly;Effects__Uplifted;Medical__Cramps;Medical__Depression;Medical__Eye Pressure;Medical__Fatigue;Medical__Headaches;Medical__Inflammation;Medical__Insomnia;Medical__Lack of Appetite;Medical__Muscle Spasms;Medical__Nausea;Medical__Pain;Medical__Seizures;Medical__Spasticity;Medical__Stress;Negatives__Anxious;Negatives__Dizzy;Negatives__Dry Eyes;Negatives__Dry Mouth;Negatives__Headache;Negatives__Paranoid
0.25994;0.586428615;24.07555056;16.96663877;critical-jack;;;94.13378163;;22.06246682;;100;;;;86.09095735;;94.0585737;;100;;8.900913423;;;;8.280381255;85.26111994;;;;;95.65131056;21.67630058;18.06358382;100;72.25433526;18.06358382;
0.280725404;0.525324708;30.28527842;22.36277158;critical-kali-mist;;;;98.63013699;;89.04109589;56.16438356;;;;;52.05479452;100;;100;2.777777778;;;;;;5.555555556;;91.66666667;;;97.22222222;;100;;100;;50
0.476446335;1.86785161;27.9543146;20.26786378;critical-kush;;;;;;;79.25361246;40.55151678;100;76.69460151;;;34.34751391;;78.78856001;;;;;61.90250198;67.70742267;;;75.33491528;;;100;4.236903928;9.764868318;94.12067757;100;;17.76367308
7.457574585;12.04894433;21.04715857;18.86365415;critical-mass;;;;51.60219377;;;58.88610972;;100;42.34047971;;38.67029043;;;62.55231261;;;;38.57741732;61.62369435;;;;92.59738261;;;100;19.25207;54.80402857;57.67299089;100;;30.02214517
0.324529323;1.092258174;26.64783257;17.44695619;critical-plus;;52.80150893;;46.11117275;;;57.51692;;100;;;;57.20625763;;49.49446317;;65.74386134;;;;42.92248435;;;100;;;81.8728936;8.075539568;30.6294964;9.946043165;100;;2.338129496
0.405714286;0.32243124;42.12709571;27.14986913;critical-plus-20;50;;;75;;;91.66666667;;100;41.66666667;;;;;66.66666667;;50;;;;66.66666667;;;66.66666667;;;100;66.66666667;;100;33.33333333;;50
0.259231094;0.255325239;28.7523132;18.77123712;critical-sensi-star;;;;;;;18.54761449;;77.94596666;100;;50.62272466;16.30580571;;21.26258714;;;;;26.60728118;;97.48257165;;100;;;24.28350116;;83.2919475;77.01312522;100;0.461156438;0.461156438
0.51631;0.267299447;22.5153405;18.40600843;critical-skunk;78.94736842;89.47368421;;;;;100;84.21052632;94.73684211;;;;;11.11111111;11.11111111;;;;;22.22222222;;;;100;;;100;;;;100;;
0.10558;0.124267875;23.949746;2.507627994;critters-cookies;83.33333333;;;91.66666667;;;;;91.66666667;;;91.66666667;100;;100;;;;;;;;;100;;;100;;;;100;;
0.253154286;0.329291707;21.99040984;19.73709988;cronuts;;;;100;100;;;;100;;;;100;;;;100;;100;;100;100;;100;;;;;;;;;
0.268;0.301114596;18.531532;4.879294666;crouching-tiger-hidden-alien;;57.53424658;;60.2739726;;;62.10045662;;100;;;;83.10502283;;50;;50;;;;48.38709677;48.38709677;;;;;100;;25;25;100;;
0.046032;0.044373662;15.108508;1.848098951;crunch-berry-kush;;;;100;;37.5;84.375;;79.16666667;;;;71.875;;;;;;;60;100;;45;95;;;100;1.492537313;1.492537313;4.47761194;100;;
0.159548462;0.1631945;25.57682115;12.60618963;crystalberry;100;;;91.66666667;;91.66666667;;;100;;;;91.66666667;91.66666667;91.66666667;;;;;100;;;;100;;;100;;;100;50;;
0.617444024;2.213776068;23.40810854;15.86754709;cuvee;;;;100;;82.82412538;71.80623714;;89.85277822;;;49.48551528;;;90.84568439;;72.24643999;;76.02441151;;;;85.17872711;100;;;;100;;62.11883056;80.19490726;;62.11883056
0.34208703;0.856406244;25.32666674;18.63456231;dairy-queen;96.34284278;60.47505341;;;;;72.92949604;;69.04612291;;;;100;;77.77212614;;42.26856562;44.30315361;;;;;;44.45574771;;;100;1.539571807;3.464036565;6.543180178;100;1.924464758;
50.8293;0;29.4775;0;damnesia;;79.08496732;;20.91503268;;;88.88888889;;100;;;;16.33986928;;23.52941176;;88.23529412;;;;23.52941176;;;23.52941176;;;100;;1.62601626;3.25203252;100;95.12195122;
13.41440379;12.90572962;26.77946873;20.02992847;dance-world;;;89.0052356;94.76439791;;;100;;;;85.73298429;;97.38219895;;88.50855746;;;88.50855746;;;80.68459658;87.28606357;;;;;100;;;;100;50;
30.73970712;18.20479815;6.557012034;9.282750275;dancehall;;;;42.22651223;90.77220077;;81.05534106;;100;;;;69.54954955;;30.63099857;;60.26138452;;100;;;;;73.98407188;;;36.26710231;7.227387997;;50;100;0.697379544;7.92476754
0.110615196;0.119584958;22.14611814;13.73095217;dank-sinatra;;63.41463415;63.41463415;;;;100;;84.14634146;;;;81.70731707;;3.846153846;25;3.846153846;;;;;;;100;;;;;80;;80;100;
0.244975;0.136867834;23.99642639;10.30683407;dark-side-of-the-moon;;;;67.38197425;;;100;;86.90987124;66.52360515;;;56.43776824;;89.09657321;;;;87.22741433;83.80062305;;;;89.09657321;;;100;0.81300813;13.41463415;5.691056911;100;;0.81300813
0.247075091;0.32958573;24.73265747;17.47838795;dark-star;;;;;;;64.34782609;36.26086957;100;62.86956522;;30.08695652;;;12.60869565;;;;;60.28985507;;11.44927536;;100;;;98.98550725;;1.72143975;6.103286385;100;2.503912363;1.095461659
2.646268462;3.705265445;21.47361346;21.93174446;darth-vader-og;;;;61.53846154;;;52.44755245;;100;63.4032634;;40.09324009;;;90.22082019;;83.91167192;;83.2807571;;;;;57.0977918;;;100;29.09836066;30.53278689;33.40163934;100;;34.42622951
0.225475429;0.402591564;23.37223554;19.34024449;dawgfather-og;;;;;;;;;100;100;;;;;;;;;;100;;;;100;;;;;;;;;
0.0877;0;22.4865;0;day-tripper;;;;98.94736842;;;85.26315789;75.78947368;100;;;;16.84210526;;85.71428571;;;;;100;;;28.57142857;100;;;100;100;2.777777778;8.333333333;11.11111111;;100
0.541603747;1.272032807;29.28595915;20.33308936;deadhead-og;;;;56.14752306;;;86.29487123;;100;;;39.6244152;73.60631367;;69.02369668;;;;;;;54.18767773;54.31279621;90.13838863;;;100;35.47498853;53.5435652;74.33291811;100;;7.650953911
0.22;0.626808495;17.899413;16.49652876;deadwood;;;;;;88.88888889;100;;22.22222222;;94.44444444;;94.44444444;;;;;;;;;50;;50;;;100;;;50;100;50;
1.218293553;4.97903756;28.05966048;17.14584174;death-star;;;;71.62329224;;;57.69885376;40.9584171;100;67.86293216;;;;;83.67236997;;;47.61650416;;69.34683879;;;;95.16946778;;;100;14.62411509;18.49645753;55.44468505;100;;8.651858332
0.118003333;0.070495163;18.21125;3.521796838;deep-cheese;;52.94117647;;;55.88235294;;;52.94117647;67.64705882;;;;100;;94.11764706;;;94.11764706;;;100;;100;;;;94.11764706;94.44444444;;5.555555556;100;;5.555555556
0.313543137;0.532477873;21.76845997;16.05386841;deep-purple;;;;13.8996139;;;94.59459459;8.108108108;100;54.44015444;;;;;52.94117647;;;;;64.70588235;32.35294118;;;91.17647059;;;100;1.587301587;5.555555556;100;19.04761905;3.968253968;
0.023333333;0.049497475;39.57097956;25.11644134;deep-sleep;;;;71.20908484;;;54.44221777;;100;81.22912492;;31.66332665;;;42.22945484;;;;;100;;;28.96663954;73.63710334;;;38.73067535;3.740648379;33.16708229;51.87032419;100;3.740648379;
0.286114545;0.385700699;21.36584545;2.926389561;delahaze;;76.82728749;100;82.40389821;;;95.66865187;;;;;;84.13643747;;94.2893401;;100;;;;75.88832487;;;39.97461929;;;92.3857868;100;2.275312856;13.08304892;14.22070535;;33.33333333
0.308812;0.138527246;15.52951;1.059624409;destroyer;;;100;80;;80;80;;;;;;80;66.66666667;100;;66.66666667;;;66.66666667;;;;;;;100;;;;;;
0.03;;21.68;;devil-fruit;;;;23.72881356;16.94915254;;72.88135593;;100;;;;66.10169492;;;;;;77.14285714;;;82.85714286;;100;77.14285714;82.85714286;;75;25;50;100;;25
0.127461429;0.104016475;25.99203179;17.49370762;diablo;;;;86.6552452;;;100;;86.93976198;;;66.05072353;78.49603818;;75.32515113;;;;;36.18794651;;62.43817549;;92.45740978;;;100;21.12785058;18.99184811;30.58507894;100;;16.5153235
0.723666667;1.253427434;23.15074933;9.417836568;diamond-og;;;;83.61447696;;;77.37195202;46.55258567;100;61.69285082;;;;;67.46762043;;;;;61.09780266;57.65665975;;;78.29929113;;;100;28.10069112;13.51551311;64.59498327;100;;30.35263286
0.26808072;0.621780916;20.6114832;12.2676644;dinachem;;;;;;78.26086957;89.13043478;;84.7826087;;100;;73.91304348;;100;;;;;;29.26829268;;;;;;70.73170732;;;100;100;;
0.486062313;2.98110818;29.01165035;19.06010643;dirty-girl;;;100;63.73647238;;69.69812037;78.37478641;;60.67970382;;;;;;92.1574344;;65.56851312;;;;31.6909621;;;56.6180758;;;100;27.29805014;22.70194986;27.29805014;100;;28.83008357
0.186689857;0.209466043;38.50780457;24.6945409;dirty-widow;;;63.63636364;50;;;;;;;72.72727273;50;100;;100;;100;;;;100;;;;;;100;;;100;100;;
0.190205263;0.149476165;20.39599474;2.026693687;dj-andy-williams;;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.447163661;2.82671697;26.54215757;19.33330105;dj-short-blueberry;;;;78.46041186;;;67.16809132;;100;61.2372277;;;67.85315877;;57.29511367;;;;;94.66779836;82.13825261;;;67.08711161;;;100;0.77408891;45.45007741;100;77.20492468;1.806207456;
0.220983512;0.237469541;29.36535791;16.95794047;do-si-dos;;;;55.98306549;;;65.8846363;53.32825014;100;63.77262112;;;;;68.38039077;;;;;67.03024987;48.13480882;;;86.9735197;;;100;;50.87135779;60.29518761;100;11.45930776;27.86612618
12.42416667;0.766225687;0.796966667;0.560585715;doctor-doctor;91.66666667;;;;100;;100;;;83.33333333;;;100;;91.66666667;;;100;;;;;100;100;;;100;;;10;100;;
0.190324;0.12711366;24.619615;17.55057489;dog-shit;;;100;63.82113821;41.46341463;;82.11382114;;;;;;82.5203252;;100;;97;99;;;;;;8;;;9;2.941176471;;94.11764706;100;2.941176471;3.921568627
0.349414216;0.669142628;29.56550716;15.09544764;dogwalker-og;;;;94.72937001;;;89.08606921;51.46406389;100;;;;44.45430346;;100;;;28.026534;;42.73079049;;;;51.35433941;;;54.06301824;9.465914025;12.46200608;95.04993487;84.93269648;100;
0.113493333;0.094993937;24.12931667;4.624312899;double-barrel-og;;;;50;;;;50;100;40;;;40;50;;;;100;50;;;;;100;;;100;25;100;;50;25;25
0.310840252;1.229993639;26.27931316;19.48628256;double-dream;;;;67.73098411;73.49300965;;87.11773258;;100;;;;96.04810954;;92.13567219;;44.57668789;;;;;;60.33040792;92.987125;;;100;35.22639384;27.51971181;54.26911877;100;;24.55113132
0.192010028;0.147754795;36.97781783;26.95189883;double-dutch;;90;;;90;;;100;;;95;;96.66666667;50;75;;50;;50;;;;;;;;100;;3.448275862;;100;3.448275862;
2.8;0;60.4;0;double-og;;;;94.44444444;;79.16666667;;78.33333333;;100;;;85.55555556;65.71428571;82.85714286;;;;;34.28571429;;;;100;;;82.85714286;2.127659574;3.191489362;100;14.53900709;2.127659574;
0.169527846;0.148631985;19.94317938;13.59961862;double-purple-doja;;50;;50;;;57.14285714;;100;;;;42.85714286;;;;;40;;50;;60;;100;;;80;25;;;100;;
0.069234895;0.047253959;20.59391526;3.074357665;double-tangie-banana;;55.30726257;65.73556797;;;;79.32960894;;95.53072626;;;;100;;92.93478261;;98.91304348;;;;74.72826087;;69.29347826;100;;;;12.42937853;9.604519774;100;37.85310734;5.649717514;
0.341837273;0.500109052;32.97725091;19.0877875;dr-funk;86.44067797;;;;;;94.91525424;;100;86.44067797;;88.13559322;;;37.5;;;37.5;;75;;;;62.5;;;100;;;92.15686275;100;90.19607843;
0.065;0.007071068;24.865;1.831406563;dr-grinspoon;;56.01313795;63.39060131;94.21424962;89.56543709;;;;;;;;100;;100;;84.58244111;41.32762313;;;;74.94646681;;;;;92.29122056;;1.699716714;9.962228517;100;0.424929178;0.849858357
0.313357239;0.5992842;27.50345467;18.41933679;dr-who;;40.21636018;;68.35305243;;;100;;95.04970038;;;;82.82847328;;57.50107718;;;;;47.04896007;;;62.34105009;100;;;76.94586948;5.112829619;12.24808608;68.40188497;100;8.31255276;
0.25794656;0.340149419;25.6534756;15.0286305;dragon-og;66.81415929;;;87.83185841;;;100;;96.68141593;;;;96.68141593;13.93728223;86.06271777;;;80.83623693;;;;;;41.81184669;;;100;;100;;68.75;;68.75
0.463333333;0.837249465;33.827435;30.26752115;dragons-breath;;96;92;84.66666667;;;92.66666667;;;;;;100;;100;;39.44954128;;;;;32.11009174;;66.05504587;;;75.2293578;5.882352941;8.823529412;17.64705882;100;;14.70588235
0.325396105;0.222419395;26.22026632;14.17906344;dream-beaver;;48.55469488;;;;;100;;78.46211978;;48.55469488;;64.19799735;;55.23255814;;66.8120155;100;;;;;58.33333333;63.42054264;;;;1.75967823;30.26646556;32.02614379;100;;
2.617262;9.468424393;20.41258;5.583585007;dream-berry;;;;37.17948718;;;37.17948718;13.46153846;100;40.06410256;;;;;56;;54.28571429;;;100;;;;61.14285714;;;100;;62.5;37.5;100;12.5;
0.1;0.107548439;16.28048571;5.383603657;dream-lotus;;46.06413994;;;96.50145773;;38.48396501;53.06122449;100;;;;;;100;;;;32.96703297;;;;;23.07692308;;32.96703297;42.85714286;17.04545455;6.818181818;5.113636364;100;1.704545455;
0.219785714;0.122898412;19.73591429;2.139520325;dream-queen;71.87567103;;;;;59.59576981;100;55.65009663;;;58.4925918;;;;100;;61.85595004;;;;36.5555631;;;69.95451768;;;77.73742448;;70.05441977;22.91513458;100;59.92057656;7.486395058
0.69;0;22.17;0;durban-berry;;26.19808307;15.01597444;;23.64217252;;36.10223642;;100;;;;;;41.50943396;;;;;;11.32075472;;15.09433962;54.71698113;;;100;;;100;20.68965517;;
0.1;0;16.5967;0;durban-cheese;;;71.84986595;8.847184987;;;73.45844504;;;;71.04557641;;100;;69.1292876;;;92.87598945;;;;;69.92084433;97.62532982;;;100;;28.57142857;57.14285714;100;14.28571429;57.14285714
0.396507368;0.515371872;34.89266211;22.56101353;durban-cookies;;;84.21900161;92.91465378;82.76972625;;100;;95.33011272;;;;;;97.06202394;;;;;42.11099021;46.46354733;;;100;;;97.06202394;2.064220183;2.064220183;8.256880734;100;;4.128440367
1.112853485;5.502147479;26.85215845;20.2609871;durban-poison;;;100;72.20122245;69.46164829;;81.46832638;;;;;;86.01943067;;100;;60.91726366;35.76954201;;;;;;44.07827487;;;98.28193696;32.5190825;48.43108918;60.79437682;100;;20.92141218
0.643331892;0.73762717;28.32008703;13.55795177;dutch-dragon;;;43.48659004;100;;;76.05363985;;60.53639847;;;;49.23371648;;100;;73.30508475;61.86440678;;;;;;86.01694915;;;98.72881356;95.8041958;;31.46853147;56.64335664;25.17482517;100
0.315197598;0.637554074;25.05205226;14.79129636;dutch-hawaiian;60.05866536;;86.89806893;;;;54.21657297;;40.03911024;;;;100;;68.08688388;;55.2213868;;;;;;24.22723475;66.58312448;;;100;78.2395288;6.25;85.20942408;100;81.96989529;
0.582457656;1.175325817;27.60072953;18.0926732;dutch-haze;;92.30769231;100;;84.61538462;;;;94.23076923;;;;84.61538462;;100;;;;;;;;;;;;100;;;;100;;
0.116733043;0.100178111;20.82088043;3.812781576;dutch-queen;;;;58.62068966;;;100;;100;;;48.27586207;58.62068966;;12;100;16;;;;;8;;;;;12;;;10.34482759;100;3.448275862;
0.155637091;0.161713674;22.42592709;6.139789019;dutch-thunder-fuck;;66.66666667;;66.66666667;;;66.66666667;;;;66.66666667;;100;;100;;50;25;;;25;;;;;;100;;;;;;
0.619560165;1.256741443;27.65014604;16.65867894;dutch-treat;;44.52432203;48.20110279;71.5952125;;;89.26993792;;100;;;;;;62.87952893;;;;;88.96132312;;;45.58433619;86.91743355;;;100;48.22418546;18.19267938;34.14660931;100;;4.844628062
1.217113864;0.499390602;26.89621091;16.15511642;dutch-treat-haze;;69.43654555;;87.55134281;;;100;;95.00789889;;;;71.90100053;;100;;86.38829525;;85.10603321;;;;;87.02942627;;;97.38615815;;3.963414634;32.01219512;100;;
0.169136759;0.864659187;23.40121884;11.93460616;dutchberry;;52.31772417;;;;47.55726738;100;;41.30346645;;;;44.04689506;;100;;;66.80802292;;;56.77936963;;46.75071633;60.38968481;;;;48.14115425;1.487076596;18.42322672;100;;42.27546324
0.177766582;0.308708184;23.41907896;18.37853024;dynamite;;;;81.85778068;;;100;;75.38930633;46.04159861;;43.91810955;;;;68.06157849;;;;35.5160451;100;;33.56461405;;;;40.71986123;1.679104478;;100;45.67164179;94.40298507;2.798507463
0.195885714;0.197810301;23.97835;4.845769653;early-girl;;;;85.71428571;;65.71428571;77.14285714;62.85714286;100;;;;;;50;;;;;42.85714286;28.57142857;;;100;;;92.85714286;10;20;70;100;;35
0.223333333;0.087787623;19.25766667;1.285605331;early-miss;50;100;;100;;;;;100;;50;;;;100;;;;;;100;;;;;;;;100;100;100;100;100
0.36;0.283700043;45.7160625;29.34926331;early-skunk;;53.33333333;;;76.66666667;;100;;76.66666667;;;;68.88888889;;100;29.16666667;;;;14.58333333;70.83333333;;;;;;100;;100;9.333333333;37.33333333;;18.66666667
0.564;0.602685656;36.37498;30.46675022;earth-og;;83.70800707;81.73781258;100;;;98.38343016;;;;;;93.48320283;;60.48387097;;43.70967742;;;56.29032258;;;;81.29032258;;;100;;45.9752322;26.16099071;100;6.037151703;10.0619195
1.112;0.811360997;27.9823;24.98062726;earthquake;;;;100;80.95238095;;85.71428571;;80.95238095;;;;85.71428571;;77.77777778;66.66666667;72.22222222;;;72.22222222;;;;;;;100;;;27.27272727;27.27272727;100;
0.588888889;0.724559253;21.81117778;19.37718609;east-coast-alien;;83.68794326;83.68794326;87.23404255;;;100;;87.23404255;;;;;;95.93495935;;8.130081301;;;;30.89430894;;;14.63414634;;;100;10.86956522;;10.86956522;100;39.13043478;39.13043478
0.276151097;0.538482071;39.26659516;26.52226094;east-coast-sour-diesel;;;100;85.96713021;;;97.97724399;;83.81795196;;;;64.47534766;;58.53242321;;46.75767918;;;;21.50170648;;;15.35836177;;;100;;20.18348624;9.785932722;100;16.51376147;11.00917431
0;;28.5223;;el-jeffe;;;;97.94736842;;;89.92105263;81.05263158;100;84.13157895;;;;;99.20634921;;;;;54.42176871;45.57823129;;;80.15873016;;;100;;0.476190476;100;5.238095238;0.476190476;0.952380952
0.395;;10.625436;;el-nino;;;;100;;;94.25287356;85.05747126;91.95402299;93.10344828;;;;;89.88764045;;;;;94.38202247;86.51685393;;;91.01123596;;;100;;1.219512195;10.97560976;100;6.097560976;3.658536585
0.2;0;14.7197;0;elderberry-kush;;;;;;;51.19047619;46.42857143;100;58.33333333;;;44.04761905;;52.56410256;;47.43589744;;;57.69230769;;;;100;;;52.56410256;5.714285714;82.85714286;94.28571429;100;77.14285714;
0.086335778;0.009707612;11.72658222;1.06996375;electric-lemon-g;;;87.15677591;100;79.09654562;;83.87953942;;;;;;61.20460585;;70.06535948;;45.35947712;;40.52287582;;;;;65.62091503;;;100;;12.32876712;58.44748858;100;66.21004566;12.32876712
0.705238064;2.045259688;26.24377964;20.12483432;elephant;100;;82.20338983;92.79661017;;;94.49152542;;;;;81.3559322;;;;8.695652174;;;;;;;;100;;8.695652174;;;88.46153846;9.829059829;100;9.829059829;9.829059829
0.337932625;0.307710436;22.63995187;8.712466991;elphinstone;;;75;75;62.5;;100;;;;;;87.5;;100;;100;;;;50;;50;;;;66.66666667;85.71428571;42.85714286;42.85714286;100;;
0.199634556;0.285023635;16.99884333;1.610388343;elvis;;;;84.33333333;;;;;100;92.66666667;;77.66666667;85.66666667;;22.22222222;;15.87301587;84.12698413;;;;;;100;;;34.92063492;22.27074236;100;80.34934498;81.22270742;;22.27074236
0.376176531;0.537994722;31.4573252;27.93817921;emerald-jack;;91.45299145;51.28205128;71.79487179;;;100;;;;;;89.74358974;;98.05825243;;35.9223301;;;30.09708738;;;;45.63106796;;;100;5.263157895;18.42105263;13.15789474;100;;15.78947368
0.41564971;0.81747776;39.09498323;28.57915073;emerald-og;;;;43.62519201;;;61.75115207;;100;61.75115207;;;44.85407066;;46.10655738;;;42.82786885;;71.92622951;;;;57.17213115;;;100;20;;20;100;2.711864407;
0.245149634;0.236243031;34.32512378;22.61556198;enemy-of-the-state;;48.48484848;;65.53030303;;;51.13636364;;100;36.74242424;;;;60.81081081;39.18918919;;;100;;;;;;69.59459459;;;47.97297297;82.56880734;11.9266055;;100;29.35779817;70.64220183
2.726505556;4.098809483;14.85496844;9.10119884;enigma;;;;64.70588235;;;94.11764706;;100;76.47058824;;;58.82352941;;81.81818182;;;;;100;;;54.54545455;81.81818182;;;90.90909091;;;42.85714286;100;;
1.86;;74.26;;eran-almog;;;;18.79194631;51.00671141;;20.13422819;;100;;;;56.37583893;;46.78899083;;;;;55.96330275;;;100;55.96330275;;;54.12844037;;8.510638298;17.0212766;100;4.255319149;8.510638298
2.233318;4.301392355;18.3642765;14.6631472;euphoria;;56.15462869;65.37809427;89.21668362;;;100;;;;;;61.71583588;;92.42199108;;47.20158494;;;46.35958395;;;;50.27241209;;;100;;14.8255814;88.46899225;100;19.76744186;9.88372093
0.472711067;1.018143049;31.465942;25.30683606;exodus-cheese;;57.55504935;;79.68868641;;;87.01594533;;100;;;;91.76157935;;83.29113924;;;;;71.89873418;88.40506329;;;100;;;84.91139241;75.92385218;2.687569989;100;25.64389698;;76.81970885
0.167804355;0.21420009;26.50797387;9.260180837;extreme-cream;;;;63.28386148;;;71.37317823;61.54566118;100;64.15296163;;;;;;;;;;48.86553618;64.17482684;45.04418438;;100;;;88.53594459;;12.3200443;7.059800664;100;;2.630121816
0.129400353;0.040844949;35.92013706;24.20619933;extreme-og;2.5;;;;;;5;10;100;40;;;;;17.64705882;;17.64705882;;;;23.52941176;;;100;;;94.11764706;;;88.46153846;100;;
0.195977321;0.184841047;28.12679286;16.86087332;face-off-og;;;;62.05018479;51.68255203;;48.43415678;;100;51.22544252;;;;;89.49691086;;;;64.19535157;48.36716681;;;;72.43306855;;;100;;98.10810811;24.42260442;100;;
0.244616774;0.228544437;26.34938097;21.62635825;fat-purple;48.51485149;;;76.23762376;;;100;;76.23762376;;27.72277228;;;;83.33333333;;;;;100;;;73.80952381;47.61904762;;;47.61904762;;;100;100;;
0.066666667;0.115470054;19.51753333;4.178857112;fighting-buddha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.298572143;0.273120763;47.75222696;26.26885753;fire-alien-kush;63;;;69;;60;78;;;;;;100;;28.125;;;18.75;;100;;;;21.875;;;25;3.333333333;;100;98.33333333;;46.66666667
0.253884427;0.435082686;30.02706568;20.97829362;fire-og;;;;61.74052157;;;66.88729384;;100;52.67970209;;;49.50246383;;82.47551347;;44.80827859;;;51.96062953;;;;79.2193537;;;100;15.81180012;11.40186581;31.13905325;100;8.439309347;
0.14;0;11.3548;0;flaming-cookies;;;;95.74468085;;;57.44680851;;100;51.06382979;;46.80851064;;;91.66666667;;;;;95.83333333;12.5;;;100;;;95.83333333;;66.66666667;66.66666667;100;33.33333333;66.66666667
0.205316316;0.240495426;25.88517211;22.82012858;flo;;;53.14555408;72.19709856;;;89.06472231;;66.84411264;;;;100;;100;;50.19267353;;50.01097507;;;;;71.28554705;;;89.37125018;21.996526;42.92428732;30.71625626;100;10.75303975;
